연도,연번,상가유형,호선,역명,상가번호,면적(제곱미터),영업업종,계약시작일자,계약종료일자,월임대료,사업진행단계
2412,251,개별(일반),2호선,신도림역,234-110,12,식음료,2021-08-12,2026-09-11,"₩12,085,000",
2412,252,개별(일반),2호선,신도림역,234-112,44.6,플라워,2021-11-18,2026-12-18,"₩6,120,000",
2412,253,브랜드전문,2호선,신도림역,234-113,40.8,플라워,2018-11-27,2029-01-25,"₩5,152,224",
2412,254,개별(일반),2호선,신도림역,234-114,44.6,식음료,2023-05-08,2028-06-07,"₩6,630,900",
2412,255,개별(일반),2호선,신도림역,234-115,22.5,의약업,2021-09-03,2026-10-03,"₩3,310,000",
2412,256,개별(일반),2호선,신도림역,234-116,22.5,식음료,2020-02-24,2025-03-25,"₩3,269,500",
2412,257,브랜드전문,2호선,신도림역,234-117,27.4,패션잡화,2018-11-16,2029-01-14,"₩4,988,166",
2412,258,브랜드전문,2호선,신도림역,234-118,21.06,편의점,2022-12-02,2028-04-01,"₩3,363,047",
2412,259,소송상가,2호선,신도림역,234-119,85.5,식음료,2019-09-17,2024-11-15,"₩22,737,727",
2412,260,브랜드전문,2호선,문래역,235-101,28.29,화장품,2020-12-23,2026-03-23,"₩2,660,399",
2412,261,개별(일반),2호선,문래역,235-102,17,식음료,2020-11-26,2025-12-26,"₩4,019,000",
2412,262,개별(일반),2호선,문래역,235-103,42,식음료,2020-02-24,2025-03-25,"₩3,608,800",
2412,263,개별(일반),2호선,문래역,235-104,17.83,식음료,2020-11-09,2025-12-09,"₩1,180,000",
2412,264,입찰진행,2호선,영등포구청(2)역,236-101,22.32,,,,,3단계. 감정평가
2412,265,복합,2호선,영등포구청(2)역,236-102,22.34,식음료,2019-07-15,2029-10-23,"₩1,322,300",
2412,266,복합,2호선,영등포구청(2)역,236-103,23.01,패션잡화,2019-07-15,2029-10-23,"₩6,875,960",
2412,267,복합,2호선,영등포구청(2)역,236-105,28.68,식음료,2019-07-15,2029-10-23,"₩1,851,220",
2412,268,복합,2호선,영등포구청(2)역,236-112,26.96,식음료,2019-07-15,2029-10-23,"₩8,198,260",
2412,269,복합,2호선,영등포구청(2)역,236-113,20.57,식음료,2019-07-15,2029-10-23,"₩4,760,280",
2412,270,복합,2호선,영등포구청(2)역,236-114,23.6,식음료,2019-07-15,2029-10-23,"₩3,437,980",
2412,271,개별(일반),2호선,당산역,237-001,34,패션잡화,2024-11-07,2029-12-07,"₩6,500,000",
2412,272,개별(일반),2호선,당산역,237-002,26.14,식음료,2022-08-08,2027-09-07,"₩8,706,600",
2412,273,개별(일반),2호선,당산역,237-004,35.64,편의점,2023-07-03,2028-08-02,"₩3,641,600",
2412,274,개별(일반),2호선,당산역,237-005,25,패션잡화,2024-08-02,2029-09-01,"₩2,736,600",
2412,275,개별(일반),2호선,당산역,237-007,60.04,식음료,2019-12-10,2025-01-08,"₩5,359,000",
2412,276,개별(일반),2호선,합정(2)역,238-101,30.74,플라워,2021-11-18,2026-12-18,"₩5,851,900",
2412,277,개별(일반),2호선,합정(2)역,238-102,31.41,패션잡화,2020-02-24,2025-03-25,"₩6,550,000",
2412,278,개별(일반),2호선,합정(2)역,238-103,18.47,식음료,2020-11-03,2025-12-03,"₩3,710,000",
2412,279,개별(일반),2호선,합정(2)역,238-104,17.6,식음료,2022-01-28,2027-02-27,"₩11,757,000",
2412,280,개별(일반),2호선,합정(2)역,238-105,13.65,의약업,2021-05-27,2026-06-26,"₩4,419,000",
2412,281,개별(일반),2호선,합정(2)역,238-106,13.16,무인프린트,2022-07-08,2027-08-07,"₩1,750,000",
2412,282,브랜드전문,2호선,합정(2)역,238-107,26.59,화장품,2020-12-23,2026-03-23,"₩6,781,462",
2412,283,개별(일반),2호선,합정(2)역,238-109,13.69,패션잡화,2020-05-27,2025-06-26,"₩3,620,000",
2412,284,개별(일반),2호선,합정(2)역,238-110,13.69,식음료,2024-08-27,2029-09-26,"₩6,200,000",
2412,285,개별(일반),2호선,합정(2)역,238-111,38.05,편의점,2022-08-08,2027-09-07,"₩10,010,000",
2412,286,복합,2호선,합정(2)역,238-112,29.89,식음료,2022-08-29,2027-11-27,"₩5,048,024",
2412,287,복합,2호선,합정(2)역,238-113,42.23,패션잡화,2022-08-29,2027-11-27,"₩5,252,036",
2412,288,복합,2호선,합정(2)역,238-115,60.05,패션잡화,2022-08-29,2027-11-27,"₩7,682,925",
2412,289,복합,2호선,합정(2)역,238-116,42.01,기타,2022-08-29,2027-11-27,"₩5,374,815",
2412,290,복합,2호선,홍대입구역,239-102,33,식음료,2021-03-22,2026-07-20,"₩9,613,837",
2412,291,복합,2호선,홍대입구역,239-103,17.11,식음료,2021-03-22,2026-07-20,"₩5,192,551",
2412,292,복합,2호선,홍대입구역,239-104,32.73,패션잡화,2021-03-22,2026-07-20,"₩9,932,939",
2412,293,복합,2호선,홍대입구역,239-105,85.88,패션잡화,2021-03-22,2026-07-20,"₩25,274,548",
2412,294,복합,2호선,홍대입구역,239-108,31,편의점,2021-03-22,2026-07-20,"₩9,031,258",
2412,295,브랜드전문,2호선,홍대입구역,239-110,12,화장품,2020-12-23,2026-03-23,"₩7,428,858",
2412,296,브랜드전문,2호선,신촌역,240-101,33,화장품,2020-12-23,2026-03-23,"₩17,632,662",
2412,297,개별(일반),2호선,신촌역,240-103,9.8,패션잡화,2022-11-03,2027-12-03,"₩4,407,400",
2412,298,개별(일반),2호선,신촌역,240-104,13.2,식음료,2024-07-01,2029-07-31,"₩7,710,000",
2412,299,입찰진행,2호선,신촌역,240-106,11.25,,,,,5단계. 입찰공고
2412,300,개별(일반),2호선,신촌역,240-107,21,의약업,2021-01-28,2026-02-28,"₩6,783,300",
2412,301,브랜드전문,2호선,신촌역,240-108,18,식음료,2021-02-01,2026-06-01,"₩8,217,169",
2412,302,입찰진행,2호선,신촌역,240-109,32,,,,,5단계. 입찰공고
2412,303,브랜드전문,2호선,신촌역,240-110,44.42,편의점,2022-06-09,2027-06-08,"₩15,722,963",
2412,304,개별(일반),2호선,이대역,241-102,14.5,패션잡화,2022-12-22,2028-01-21,"₩2,320,000",
2412,305,개별(일반),2호선,이대역,241-103,13.51,패션잡화,2022-12-22,2028-01-21,"₩2,180,000",
2412,306,개별(일반),2호선,이대역,241-104,21.13,플라워,2022-04-04,2027-05-04,"₩3,020,000",
2412,307,개별(일반),2호선,이대역,241-106,27.66,패션잡화,2023-07-13,2028-08-12,"₩3,150,000",
2412,308,입찰진행,2호선,이대역,241-107,20,,,,,5단계. 입찰공고
2412,309,개별(일반),2호선,이대역,241-108,33,기타,2023-06-29,2028-07-29,"₩2,400,000",
2412,310,브랜드전문,2호선,아현역,242-101,35.2,화장품,2020-12-23,2026-03-23,"₩2,353,016",
2412,311,브랜드전문,2호선,아현역,242-103,34.8,패션잡화,2022-12-16,2028-04-15,"₩1,951,902",
2412,312,개별(일반),2호선,아현역,242-105,22.58,식음료,2021-02-15,2026-04-01,"₩460,000",
2412,313,브랜드전문,2호선,아현역,242-107,24.05,플라워,2022-10-27,2028-02-24,"₩1,028,675",
2412,314,브랜드전문,2호선,아현역,242-109,25,밀키트,2022-06-20,2027-08-19,"₩1,124,425",
2412,315,브랜드전문,2호선,충정로(2)역,243-201,26.12,화장품,2020-12-23,2026-03-23,"₩5,693,895",
2412,316,공실,2호선,충정로(2)역,243-205,20,,,,,2단계. 시설물 점검
2412,317,개별(일반),2호선,충정로(2)역,243-206,15,식음료,2019-11-26,2024-12-25,"₩3,512,000",
2412,318,개별(일반),2호선,양천구청역,248-101,18.84,식음료,2021-02-22,2026-03-24,"₩886,500",
2412,319,브랜드전문,2호선,양천구청역,248-102,26.04,밀키트,2022-06-20,2027-08-19,"₩965,550",
2412,320,브랜드전문,2호선,신정네거리역,249-203,42.45,밀키트,2022-06-20,2027-08-19,"₩1,622,575",
2412,321,브랜드전문,3호선,연신내(3)역,311-102,38.3,패션잡화,2023-01-16,2028-05-16,"₩5,089,545",
2412,322,개별(일반),3호선,연신내(3)역,311-103,29.9,패션잡화,2023-10-16,2028-11-15,"₩2,660,000",
2412,323,개별(일반),3호선,연신내(3)역,311-106,19.96,기타,2019-08-24,2029-09-22,"₩1,013,200",
2412,324,공실,3호선,연신내(3)역,311-108,19.96,,,,,2단계. 시설물 점검
2412,325,개별(일반),3호선,연신내(3)역,311-113,22,의약업,2024-01-24,2029-02-23,"₩1,875,800",
2412,326,개별(일반),3호선,불광(3)역,312-102,12.99,무인프린트,2022-06-17,2027-07-17,"₩500,000",
2412,327,개별(일반),3호선,불광(3)역,312-103,13.02,식음료,2021-09-08,2026-10-08,"₩337,800",
2412,328,브랜드전문,3호선,불광(3)역,312-104,39.05,기타,2022-09-07,2028-02-04,"₩1,178,800",
2412,329,입찰진행,3호선,불광(3)역,312-109,13.03,,,,,5단계. 입찰공고
2412,330,개별(일반),3호선,불광(3)역,312-110,13.03,기타,2024-09-13,2029-10-13,"₩620,000",
2412,331,브랜드전문,3호선,불광(3)역,312-113,18.81,화장품,2020-12-23,2026-03-23,"₩1,135,946",
2412,332,개별(일반),3호선,불광(3)역,312-114,35,패션잡화,2020-12-02,2026-01-01,"₩1,800,000",
2412,333,개별(일반),3호선,불광(3)역,312-115,23,패션잡화,2023-10-20,2028-11-19,"₩1,020,000",
2412,334,개별(일반),3호선,불광(3)역,312-117,46,식음료,2023-09-11,2028-10-11,"₩2,605,100",
2412,335,개별(대형),3호선,녹번역,313-101,103.85,패션잡화,2020-02-14,2025-03-14,"₩1,879,100",
2412,336,개별(일반),3호선,녹번역,313-106,19.3,패션잡화,2020-11-23,2025-12-23,"₩485,000",
2412,337,개별(일반),3호선,녹번역,313-107,12.65,무인프린트,2023-06-05,2028-07-05,"₩531,600",
2412,338,개별(일반),3호선,녹번역,313-108,13.47,식음료,2023-05-08,2028-06-07,"₩713,000",
2412,339,개별(일반),3호선,녹번역,313-110,29.3,패션잡화,2020-02-21,2025-03-22,"₩698,000",
2412,340,공실,3호선,홍제역,314-101,23.4,,,,,2단계. 시설물 점검
2412,341,공실,3호선,홍제역,314-103,14.41,,,,,2단계. 시설물 점검
2412,342,공실,3호선,홍제역,314-104,14.41,,,,,2단계. 시설물 점검
2412,343,공실,3호선,홍제역,314-105,14.41,,,,,2단계. 시설물 점검
2412,344,공실,3호선,홍제역,314-106,14.41,,,,,2단계. 시설물 점검
2412,345,공실,3호선,홍제역,314-107,14.41,,,,,2단계. 시설물 점검
2412,346,공실,3호선,홍제역,314-108,14.41,,,,,2단계. 시설물 점검
2412,347,공실,3호선,홍제역,314-112,14.41,,,,,2단계. 시설물 점검
2412,348,공실,3호선,홍제역,314-113,14.41,,,,,2단계. 시설물 점검
2412,349,공실,3호선,홍제역,314-114,14.41,,,,,1단계. 사업계획 수립중
2412,350,공실,3호선,홍제역,314-115,14.41,,,,,1단계. 사업계획 수립중
2412,351,공실,3호선,홍제역,314-116,14.41,,,,,1단계. 사업계획 수립중
2412,352,공실,3호선,홍제역,314-117,14.41,,,,,1단계. 사업계획 수립중
2412,353,개별(대형),3호선,홍제역,314-118,1351,기타,2022-02-24,2027-04-25,"₩46,465,000",
2412,354,개별(일반),3호선,홍제역,314-220,15.52,식음료,2020-11-30,2025-12-30,"₩2,420,400",
2412,355,입찰진행,3호선,홍제역,314-221,16.8,,,,,5단계. 입찰공고
2412,356,브랜드전문,3호선,경복궁역,317-201,25.5,식음료,2021-02-01,2026-06-01,"₩1,508,490",
2412,357,개별(일반),3호선,안국역,318-201,19.5,기타,2020-05-19,2025-06-18,"₩611,000",
2412,358,개별(일반),3호선,안국역,318-205,28.8,기타,2019-11-22,2024-12-21,"₩660,000",
2412,359,개별(일반),3호선,안국역,318-206,28.8,플라워,2022-02-21,2027-03-23,"₩909,200",
2412,360,개별(일반),3호선,안국역,318-207,18.8,플라워,2020-06-22,2025-07-22,"₩1,166,600",
2412,361,개별(일반),3호선,안국역,318-208,18.8,패션잡화,2020-05-18,2025-06-17,"₩3,333,500",
2412,362,개별(일반),3호선,안국역,318-209,20.5,무인프린트,2023-11-06,2028-12-06,"₩680,000",
2412,363,개별(일반),3호선,안국역,318-210,20.5,기타,2020-10-31,2025-10-31,"₩392,000",
2412,364,개별(일반),3호선,안국역,318-214,19.09,기타,2022-06-13,2027-06-13,"₩451,800",
2412,365,개별(일반),3호선,안국역,318-215,27.1,무인프린트,2023-11-02,2028-12-02,"₩656,600",
2412,366,개별(일반),3호선,안국역,318-316,26.31,의약업,2023-10-16,2028-11-15,"₩2,066,900",
2412,367,개별(일반),3호선,안국역,318-317,27.57,패션잡화,2021-04-22,2026-05-22,"₩1,700,000",
2412,368,개별(일반),3호선,종로3가(3)역,319-101,19.5,기타,2020-11-09,2025-12-09,"₩4,800,000",
2412,369,복합,3호선,종로3가(3)역,319-205,248.9,의약업,2022-01-24,2027-05-24,"₩15,144,878",
2412,370,브랜드전문,3호선,종로3가(3)역,319-304,11,식음료,2021-02-01,2026-06-01,"₩2,529,218",
2412,371,개별(일반),3호선,종로3가(3)역,319-306,21,의약업,2020-12-31,2026-01-30,"₩3,000,000",
2412,372,개별(일반),3호선,종로3가(3)역,319-307,47,패션잡화,2023-03-16,2028-04-15,"₩18,120,000",
2412,373,개별(일반),3호선,종로3가(3)역,319-308,40,패션잡화,2018-12-25,2029-01-23,"₩7,371,100",
2412,374,입찰진행,3호선,종로3가(3)역,319-309,20,,,,,5단계. 입찰공고
2412,375,개별(일반),3호선,종로3가(3)역,319-310,20,식음료,2024-11-15,2029-12-15,"₩7,733,300",
2412,376,개별(일반),3호선,종로3가(3)역,319-311,15.4,패션잡화,2024-11-18,2029-12-18,"₩5,582,400",
2412,377,개별(일반),3호선,을지로3가(3)역,320-208,10.2,식음료,2020-10-19,2025-11-18,"₩1,410,000",
2412,378,개별(일반),3호선,을지로3가(3)역,320-209,17,식음료,2024-03-29,2029-04-28,"₩2,430,000",
2412,379,개별(일반),3호선,을지로3가(3)역,320-210,20,패션잡화,2020-06-22,2025-07-22,"₩1,900,000",
2412,380,개별(일반),3호선,을지로3가(3)역,320-212,26.4,패션잡화,2021-08-30,2026-09-29,"₩4,567,800",
2412,381,개별(일반),3호선,동대입구역,322-201,17.04,편의점,2022-02-15,2027-02-15,"₩1,201,000",
2412,382,개별(일반),3호선,동대입구역,322-202,16.68,식음료,2024-09-10,2029-10-10,"₩229,500",
2412,383,개별(일반),3호선,동대입구역,322-203,33.46,사무실,2019-12-12,2025-01-10,"₩311,667",
2412,384,개별(일반),3호선,동대입구역,322-205,33.3,기타,2021-06-04,2026-07-04,"₩300,000",
2412,385,개별(일반),3호선,동대입구역,322-207,37.52,사무실,2024-09-12,2029-10-12,"₩462,900",
2412,386,개별(일반),3호선,동대입구역,322-209,16.8,기타,2021-04-20,2026-04-20,"₩153,600",
2412,387,개별(일반),3호선,동대입구역,322-210,33.7,기타,2020-08-13,2025-09-12,"₩1,101,000",
2412,388,개별(일반),3호선,동대입구역,322-212,17.14,무인프린트,2024-09-13,2029-10-13,"₩366,600",
2412,389,개별(일반),3호선,동대입구역,322-213,33.37,식음료,2019-10-25,2024-11-23,"₩1,635,700",
2412,390,브랜드전문,3호선,약수(3)역,323-101,22.32,화장품,2020-12-23,2026-03-23,"₩3,780,596",
2412,391,브랜드전문,3호선,약수(3)역,323-104,11.57,식음료,2017-12-29,2025-02-06,"₩3,260,820",
2412,392,브랜드전문,3호선,금호역,324-101,50.3,화장품,2020-12-23,2026-03-23,"₩2,285,262",
2412,393,개별(일반),3호선,금호역,324-108,28,기타,2020-11-16,2025-12-16,"₩750,000",
2412,394,개별(일반),3호선,금호역,324-109,25.3,편의점,2021-08-13,2026-08-13,"₩1,675,000",
2412,395,개별(일반),3호선,금호역,324-110,18.61,식음료,2022-02-15,2027-03-17,"₩808,000",
2412,396,개별(일반),3호선,금호역,324-111,21,플라워,2020-11-09,2025-12-09,"₩1,082,300",
2412,397,브랜드전문,3호선,옥수역,325-001,41.64,화장품,2020-12-23,2026-03-23,"₩4,736,736",
2412,398,개별(대형),3호선,옥수역,325-010,555,기타,2020-03-23,2025-04-22,"₩13,500,000",
2412,399,개별(일반),3호선,옥수역,325-012,18.9,편의점,2019-06-21,2029-07-20,"₩2,095,000",
2412,400,개별(일반),3호선,옥수역,325-013,11.6,패션잡화,2022-01-28,2027-02-27,"₩3,640,000",
2412,401,팝업스토어,3호선,압구정역,326-102,37,기타,,,,
2412,402,브랜드전문,3호선,압구정역,326-103,23.76,화장품,2020-12-23,2026-03-23,"₩7,195,687",
2412,403,브랜드전문,3호선,압구정역,326-104,18.62,플라워,2018-11-27,2029-01-25,"₩2,611,408",
2412,404,브랜드전문,3호선,압구정역,326-105,12.3,식음료,2021-02-01,2026-06-01,"₩1,716,096",
2412,405,개별(일반),3호선,압구정역,326-106,26,식음료,2021-04-22,2026-05-22,"₩3,371,000",
2412,406,개별(일반),3호선,신사역,327-101,25.39,패션잡화,2021-05-25,2026-06-24,"₩5,010,000",
2412,407,개별(일반),3호선,신사역,327-103,31.3,패션잡화,2024-11-12,2029-12-12,"₩8,740,000",
2412,408,개별(일반),3호선,신사역,327-104,23.7,의약업,2021-06-03,2026-07-03,"₩2,533,400",
2412,409,개별(일반),3호선,신사역,327-105,23.7,패션잡화,2021-02-01,2026-03-03,"₩2,810,000",
2412,410,브랜드전문,3호선,신사역,327-106,23.7,패션잡화,2018-11-16,2029-01-14,"₩3,480,342",
2412,411,개별(일반),3호선,신사역,327-107,23.7,패션잡화,2019-04-02,2029-05-01,"₩3,282,900",
2412,412,개별(일반),3호선,신사역,327-109,47.4,기타,2023-02-06,2028-03-08,"₩6,880,000",
2412,413,개별(일반),3호선,신사역,327-111,23.7,패션잡화,2020-08-20,2025-09-19,"₩2,690,000",
2412,414,개별(일반),3호선,신사역,327-112,23.7,기타,2024-12-05,2030-01-04,"₩3,800,000",
2412,415,개별(일반),3호선,신사역,327-113,18.2,식음료,2021-08-31,2026-09-30,"₩7,120,000",
2412,416,개별(일반),3호선,신사역,327-114,18.05,식음료,2019-12-10,2025-01-08,"₩2,520,000",
2412,417,개별(일반),3호선,신사역,327-115,17.36,플라워,2020-11-26,2026-01-10,"₩1,520,000",
2412,418,브랜드전문,3호선,신사역,327-116,16,식음료,2021-02-01,2026-06-01,"₩2,214,461",
2412,419,브랜드전문,3호선,신사역,327-117,29.06,식음료,2017-12-29,2025-02-06,"₩6,946,200",
2412,420,복합,3호선,고속터미널(3)역,329-111,7475.19,패션잡화,2016-03-15,2026-11-09,"₩287,922,774",
2412,421,복합,3호선,고속터미널(3)역,329-112,,패션잡화,2016-03-15,2026-11-09,,
2412,422,복합,3호선,고속터미널(3)역,329-113,,패션잡화,2016-03-15,2026-11-09,,
2412,423,복합,3호선,고속터미널(3)역,329-114,,패션잡화,2016-03-15,2026-11-09,,
2412,424,복합,3호선,고속터미널(3)역,329-115,,패션잡화,2016-03-15,2026-11-09,,
2412,425,복합,3호선,고속터미널(3)역,329-116,,패션잡화,2016-03-15,2026-11-09,,
2412,426,복합,3호선,고속터미널(3)역,329-117,,의약업,2016-03-15,2026-11-09,,
2412,427,복합,3호선,고속터미널(3)역,329-118,,패션잡화,2016-03-15,2026-11-09,,
2412,428,복합,3호선,고속터미널(3)역,329-119,,기타,2016-03-15,2026-11-09,,
2412,429,복합,3호선,고속터미널(3)역,329-120,,패션잡화,2016-03-15,2026-11-09,,
2412,430,복합,3호선,고속터미널(3)역,329-121,,패션잡화,2016-03-15,2026-11-09,,
2412,431,복합,3호선,고속터미널(3)역,329-122,,화장품,2016-03-15,2026-11-09,,
2412,432,복합,3호선,고속터미널(3)역,329-123,,패션잡화,2016-03-15,2026-11-09,,
2412,433,복합,3호선,고속터미널(3)역,329-124,,패션잡화,2016-03-15,2026-11-09,,
2412,434,복합,3호선,고속터미널(3)역,329-125,,패션잡화,2016-03-15,2026-11-09,,
2412,435,복합,3호선,고속터미널(3)역,329-126,,패션잡화,2016-03-15,2026-11-09,,
2412,436,복합,3호선,고속터미널(3)역,329-127,,패션잡화,2016-03-15,2026-11-09,,
2412,437,복합,3호선,고속터미널(3)역,329-128,,패션잡화,2016-03-15,2026-11-09,,
2412,438,복합,3호선,고속터미널(3)역,329-129,,패션잡화,2016-03-15,2026-11-09,,
2412,439,복합,3호선,고속터미널(3)역,329-130,,패션잡화,2016-03-15,2026-11-09,,
2412,440,복합,3호선,고속터미널(3)역,329-131,,기타,2016-03-15,2026-11-09,,
2412,441,복합,3호선,고속터미널(3)역,329-132,,패션잡화,2016-03-15,2026-11-09,,
2412,442,복합,3호선,고속터미널(3)역,329-133,,패션잡화,2016-03-15,2026-11-09,,
2412,443,복합,3호선,고속터미널(3)역,329-134,,패션잡화,2016-03-15,2026-11-09,,
2412,444,복합,3호선,고속터미널(3)역,329-135,,식음료,2016-03-15,2026-11-09,,
2412,445,복합,3호선,고속터미널(3)역,329-136,,기타,2016-03-15,2026-11-09,,
2412,446,복합,3호선,고속터미널(3)역,329-137,,패션잡화,2016-03-15,2026-11-09,,
2412,447,복합,3호선,고속터미널(3)역,329-138,,패션잡화,2016-03-15,2026-11-09,,
2412,448,복합,3호선,고속터미널(3)역,329-139,,기타,2016-03-15,2026-11-09,,
2412,449,복합,3호선,고속터미널(3)역,329-140,,식음료,2016-03-15,2026-11-09,,
2412,450,복합,3호선,고속터미널(3)역,329-141,,패션잡화,2016-03-15,2026-11-09,,
2412,451,복합,3호선,고속터미널(3)역,329-142,,식음료,2016-03-15,2026-11-09,,
2412,452,복합,3호선,고속터미널(3)역,329-143,,식음료,2016-03-15,2026-11-09,,
2412,453,복합,3호선,고속터미널(3)역,329-144,,패션잡화,2016-03-15,2026-11-09,,
2412,454,브랜드전문,3호선,고속터미널(3)역,329-201,28.8,화장품,2020-12-23,2026-03-23,"₩15,587,596",
2412,455,개별(일반),3호선,고속터미널(3)역,329-203,33.75,패션잡화,2022-02-21,2027-03-23,"₩22,300,000",
2412,456,복합,3호선,고속터미널(3)역,329-204,106.63,패션잡화,2021-03-22,2026-07-20,"₩48,204,012",
2412,457,복합,3호선,고속터미널(3)역,329-205,61.37,패션잡화,2021-03-22,2026-07-20,"₩21,472,664",
2412,458,복합,3호선,고속터미널(3)역,329-206,20.45,식음료,2021-03-22,2026-07-20,"₩9,244,791",
2412,459,개별(일반),3호선,교대(3)역,330-101,75.3,사무실,2019-05-14,2029-06-12,"₩509,200",
2412,460,개별(일반),3호선,교대(3)역,330-102,37.7,사무실,2023-09-25,2028-10-25,"₩520,000",
2412,461,개별(일반),3호선,교대(3)역,330-103,37.7,패션잡화,2022-06-07,2027-07-07,"₩994,600",
2412,462,입찰진행,3호선,교대(3)역,330-104,37.7,,,,,3단계. 감정평가
2412,463,개별(대형),3호선,교대(3)역,330-105,113.1,편의점,2021-08-13,2026-08-13,"₩5,376,800",
2412,464,개별(대형),3호선,교대(3)역,330-106,146,사무실,2019-04-30,2029-05-29,"₩541,400",
2412,465,개별(일반),3호선,교대(3)역,330-107,186.77,기타,2019-06-01,2029-05-31,"₩3,486,000",
2412,466,공실,3호선,교대(3)역,330-111,37.7,,,,,2단계. 시설물 점검
